[2017-01-26 11:58:27,898] [INFO] {'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//12312', 'description': '2017-01-26 11:58:27\nID 12312', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/12312/'}]}, 'agentid': 1, 'toparty': 9}
[2017-01-28 15:37:57,740] [INFO] {'msgtype': 'news', 'agentid': 1, 'toparty': 2, 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545775', 'description': '2017-01-28 15:37:57\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.101 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.101 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545775', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545775/'}]}}
[2017-01-28 15:37:58,634] [INFO] {'toparty': 4, 'msgtype': 'news', 'agentid': 1, 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545775', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545775/', 'description': '2017-01-28 15:37:58\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.101 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.101 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545775', 'title': '您有新的报警'}]}}
[2017-01-28 15:38:29,494] [INFO] {'msgtype': 'news', 'toparty': 2, 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545778', 'description': '2017-01-28 15:38:29\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545778', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545778/'}]}, 'agentid': 1}
[2017-01-28 15:38:30,406] [INFO] {'agentid': 1, 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545778', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545778/', 'description': '2017-01-28 15:38:30\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545778'}]}, 'msgtype': 'news', 'toparty': 4}
[2017-01-28 15:56:01,453] [INFO] {'toparty': 2, 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545776/', 'description': '2017-01-28 15:56:01\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.81 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.81 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545776', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545776', 'title': '您有新的报警'}]}, 'agentid': 1, 'msgtype': 'news'}
[2017-01-28 15:56:02,367] [INFO] {'agentid': 1, 'msgtype': 'news', 'news': {'articles': [{'description': '2017-01-28 15:56:01\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.81 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.81 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545776', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545776', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545776/'}]}, 'toparty': 4}
[2017-01-28 15:56:33,266] [INFO] {'toparty': 2, 'news': {'articles': [{'description': '2017-01-28 15:56:32\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545778', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545778', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545778/'}]}, 'msgtype': 'news', 'agentid': 1}
[2017-01-28 15:56:34,134] [INFO] {'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545778', 'title': '您有新的报警', 'description': '2017-01-28 15:56:33\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545778', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545778/'}]}, 'toparty': 4, 'msgtype': 'news', 'agentid': 1}
[2017-01-28 16:01:35,053] [INFO] {'msgtype': 'news', 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545783', 'title': '您有新的报警', 'description': '2017-01-28 16:01:34\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.76 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.76 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545783', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545783/'}]}, 'agentid': 1, 'toparty': 2}
[2017-01-28 16:01:35,958] [INFO] {'agentid': 1, 'toparty': 4, 'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545783', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545783/', 'description': '2017-01-28 16:01:35\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.76 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.76 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545783'}]}}
[2017-01-28 16:02:36,855] [INFO] {'msgtype': 'news', 'toparty': 2, 'agentid': 1, 'news': {'articles': [{'description': '2017-01-28 16:02:36\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.83 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.83 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545784', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545784/', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545784'}]}}
[2017-01-28 16:02:37,735] [INFO] {'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545784/', 'description': '2017-01-28 16:02:37\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.83 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.83 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545784', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545784'}]}, 'toparty': 4, 'agentid': 1, 'msgtype': 'news'}
[2017-01-28 16:03:38,677] [INFO] {'agentid': 1, 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545785', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545785/', 'description': '2017-01-28 16:03:38\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.74 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.74 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545785'}]}, 'msgtype': 'news', 'toparty': 2}
[2017-01-28 16:03:39,561] [INFO] {'agentid': 1, 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545785', 'description': '2017-01-28 16:03:39\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.74 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.74 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545785', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545785/'}]}, 'toparty': 4, 'msgtype': 'news'}
[2017-01-28 16:04:40,435] [INFO] {'msgtype': 'news', 'news': {'articles': [{'description': '2017-01-28 16:04:40\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.81 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.81 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545786', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545786', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545786/'}]}, 'agentid': 1, 'toparty': 2}
[2017-01-28 16:04:41,310] [INFO] {'news': {'articles': [{'description': '2017-01-28 16:04:40\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.81 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.81 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545786', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545786', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545786/'}]}, 'agentid': 1, 'msgtype': 'news', 'toparty': 4}
[2017-01-28 16:07:12,253] [INFO] {'news': {'articles': [{'description': '2017-01-28 16:07:11\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.75 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.75 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545789', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545789/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545789'}]}, 'toparty': 2, 'agentid': 1, 'msgtype': 'news'}
[2017-01-28 16:07:13,142] [INFO] {'agentid': 1, 'msgtype': 'news', 'toparty': 4, 'news': {'articles': [{'description': '2017-01-28 16:07:12\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.75 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.75 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545789', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545789', 'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545789/'}]}}
[2017-01-28 16:08:14,085] [INFO] {'agentid': 1, 'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545790/', 'description': '2017-01-28 16:08:13\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545790', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545790'}]}, 'toparty': 2}
[2017-01-28 16:08:14,975] [INFO] {'agentid': 1, 'msgtype': 'news', 'toparty': 4, 'news': {'articles': [{'description': '2017-01-28 16:08:14\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545790', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545790/', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545790'}]}}
[2017-01-28 16:11:15,932] [INFO] {'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545790/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545790', 'description': '2017-01-28 16:11:15\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545790', 'title': '您有新的报警'}]}, 'agentid': 1, 'msgtype': 'news', 'toparty': 2}
[2017-01-28 16:11:16,816] [INFO] {'msgtype': 'news', 'agentid': 1, 'news': {'articles': [{'description': '2017-01-28 16:11:16\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545790', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545790', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545790/'}]}, 'toparty': 4}
[2017-01-28 16:20:17,812] [INFO] {'toparty': 2, 'msgtype': 'news', 'agentid': 1, 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545794/', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545794', 'description': '2017-01-28 16:20:17\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545794'}]}}
[2017-01-28 16:20:18,685] [INFO] {'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545794', 'description': '2017-01-28 16:20:18\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545794', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545794/'}]}, 'toparty': 4, 'agentid': 1}
[2017-01-28 16:23:19,571] [INFO] {'msgtype': 'news', 'agentid': 1, 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545783', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545783/', 'description': '2017-01-28 16:23:19\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.76 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.76 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545783'}]}, 'toparty': 2}
[2017-01-28 16:23:20,449] [INFO] {'agentid': 1, 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545783/', 'description': '2017-01-28 16:23:20\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.76 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.76 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545783', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545783', 'title': '您有新的报警'}]}, 'msgtype': 'news', 'toparty': 4}
[2017-01-28 16:29:51,381] [INFO] {'toparty': 2, 'agentid': 1, 'msgtype': 'news', 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545794/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545794', 'description': '2017-01-28 16:29:51\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545794', 'title': '您有新的报警'}]}}
[2017-01-28 16:29:52,262] [INFO] {'toparty': 4, 'agentid': 1, 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545794/', 'title': '您有新的报警', 'description': '2017-01-28 16:29:51\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.77 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.77 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545794', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545794'}]}, 'msgtype': 'news'}
[2017-01-28 16:30:23,118] [INFO] {'msgtype': 'news', 'agentid': 1, 'toparty': 2, 'news': {'articles': [{'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545784', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545784/', 'title': '您有新的报警', 'description': '2017-01-28 16:30:22\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.83 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.83 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545784'}]}}
[2017-01-28 16:30:24,008] [INFO] {'agentid': 1, 'toparty': 4, 'msgtype': 'news', 'news': {'articles': [{'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545784', 'description': '2017-01-28 16:30:23\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.83 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.83 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545784', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545784/'}]}}
[2017-01-28 16:33:24,891] [INFO] {'toparty': 4, 'news': {'articles': [{'description': '2017-01-28 16:33:24\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.74 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.74 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545785', 'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545785/', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545785', 'title': '您有新的报警'}]}, 'agentid': 1, 'msgtype': 'news'}
[2017-01-28 16:34:25,771] [INFO] {'msgtype': 'news', 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545786/', 'title': '您有新的报警', 'description': '2017-01-28 16:34:25\n报警信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.81 hadoop_data\r\n触发器状态:  PROBLEM\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.81 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 1\r\n事件ID       :  545786', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545786'}]}, 'agentid': 1, 'toparty': 4}
[2017-01-28 16:35:26,666] [INFO] {'msgtype': 'news', 'news': {'articles': [{'url': 'http://zabbix.tansuotv.cn/wx_api/alert_detail/545786/', 'description': '2017-01-28 16:35:26\n恢复信息如下:\r\n\r\n触发器       :  Ping_ loss rate is high on server 123.59.101.81 hadoop_data\r\n触发器状态:  OK\r\n触发器级别:  Disaster\r\n服务器      ： 123.59.101.81 hadoop_data\r\n检测项目   ： ping_lost_rate \r\n检测结果   ： 0\r\n事件ID       :  545786', 'title': '您有新的报警', 'picurl': 'http://zabbix.tansuotv.cn/wx_api/img//545786'}]}, 'toparty': 2, 'agentid': 1}
